"posicion","jugador","puntuacion","url"
"60"," rohan75","16.8685 SP","https://www.thehunter.com/#leaderboards/score/36"
"61"," orange_sun_735","16.8677 SP","https://www.thehunter.com/#leaderboards/score/36"
"62"," Danonkowax3","16.8630 SP","https://www.thehunter.com/#leaderboards/score/36"
"63"," Ares91","16.8618 SP","https://www.thehunter.com/#leaderboards/score/36"
"64"," Barter1","16.8610 SP","https://www.thehunter.com/#leaderboards/score/36"
"65"," PNWCollin","16.8606 SP","https://www.thehunter.com/#leaderboards/score/36"
"66"," wellison","16.8587 SP","https://www.thehunter.com/#leaderboards/score/36"
"67"," bluebird123","16.8567 SP","https://www.thehunter.com/#leaderboards/score/36"
"68"," ExploreroftheWild","16.8535 SP","https://www.thehunter.com/#leaderboards/score/36"
"69"," Baruukon","16.8528 SP","https://www.thehunter.com/#leaderboards/score/36"
"70"," Yamir01","16.8516 SP","https://www.thehunter.com/#leaderboards/score/36"
"71"," chuck121","16.8484 SP","https://www.thehunter.com/#leaderboards/score/36"
"72"," 198906","16.8468 SP","https://www.thehunter.com/#leaderboards/score/36"
"73"," Andhii","16.8453 SP","https://www.thehunter.com/#leaderboards/score/36"
"74"," Sabet39","16.8449 SP","https://www.thehunter.com/#leaderboards/score/36"
"75"," Apcidix","16.8448 SP","https://www.thehunter.com/#leaderboards/score/36"
"76"," yanng","16.8441 SP","https://www.thehunter.com/#leaderboards/score/36"
"76"," startv864","16.8441 SP","https://www.thehunter.com/#leaderboards/score/36"
"78"," Daniel_Sun_86","16.8437 SP","https://www.thehunter.com/#leaderboards/score/36"
"79"," virgis","16.8425 SP","https://www.thehunter.com/#leaderboards/score/36"
"79"," Tesa29","16.8425 SP","https://www.thehunter.com/#leaderboards/score/36"
"81"," reindeer_flotilla","16.8402 SP","https://www.thehunter.com/#leaderboards/score/36"
"82"," vnda","16.8382 SP","https://www.thehunter.com/#leaderboards/score/36"
"83"," taillette","16.8378 SP","https://www.thehunter.com/#leaderboards/score/36"
"84"," FICHER","16.8370 SP","https://www.thehunter.com/#leaderboards/score/36"
"85"," xsuperhotsteel","16.8359 SP","https://www.thehunter.com/#leaderboards/score/36"
"86"," RJH24","16.8331 SP","https://www.thehunter.com/#leaderboards/score/36"
"87"," Paddy2702","16.8319 SP","https://www.thehunter.com/#leaderboards/score/36"
"88"," Lor45","16.8304 SP","https://www.thehunter.com/#leaderboards/score/36"
"89"," bloodking5","16.8303 SP","https://www.thehunter.com/#leaderboards/score/36"
"89"," SilentAssassin","16.8303 SP","https://www.thehunter.com/#leaderboards/score/36"
"91"," CH4R4D4","16.8299 SP","https://www.thehunter.com/#leaderboards/score/36"
"92"," white_Fox_140","16.8287 SP","https://www.thehunter.com/#leaderboards/score/36"
"93"," Robert0000","16.8272 SP","https://www.thehunter.com/#leaderboards/score/36"
"94"," Luzimia","16.8268 SP","https://www.thehunter.com/#leaderboards/score/36"
"95"," kharrison3839","16.8263 SP","https://www.thehunter.com/#leaderboards/score/36"
"96"," ReLiK77","16.8228 SP","https://www.thehunter.com/#leaderboards/score/36"
"97"," CRLF","16.8197 SP","https://www.thehunter.com/#leaderboards/score/36"
"98"," YouMustBeCrazy","16.8169 SP","https://www.thehunter.com/#leaderboards/score/36"
"99"," LeoLynx","16.8157 SP","https://www.thehunter.com/#leaderboards/score/36"
"100"," Romss_1","16.8134 SP","https://www.thehunter.com/#leaderboards/score/36"
"1"," curlyCoyote","192.2837 SP","https://www.thehunter.com/#leaderboards/score/39"
"2"," Chikung","191.7717 SP","https://www.thehunter.com/#leaderboards/score/39"
"3"," M4NUfLoQ","191.2992 SP","https://www.thehunter.com/#leaderboards/score/39"
"4"," Arizona_ZGF","191.1416 SP","https://www.thehunter.com/#leaderboards/score/39"
"5"," wearygolfer2","190.6693 SP","https://www.thehunter.com/#leaderboards/score/39"
"6"," bigjohnny100","190.4331 SP","https://www.thehunter.com/#leaderboards/score/39"
"7"," BuiuRei","190.3544 SP","https://www.thehunter.com/#leaderboards/score/39"
"8"," Tove13","190.2757 SP","https://www.thehunter.com/#leaderboards/score/39"
"9"," wutzejaeger","190.1968 SP","https://www.thehunter.com/#leaderboards/score/39"
"10"," aciek","190.1575 SP","https://www.thehunter.com/#leaderboards/score/39"
"10"," Zurqy","190.1575 SP","https://www.thehunter.com/#leaderboards/score/39"
"12"," Hcowboy","190.1182 SP","https://www.thehunter.com/#leaderboards/score/39"
"13"," matador16_2","190.0786 SP","https://www.thehunter.com/#leaderboards/score/39"
"14"," Bossmanhoyt","190.0395 SP","https://www.thehunter.com/#leaderboards/score/39"
"15"," AliBird","190.0393 SP","https://www.thehunter.com/#leaderboards/score/39"
"15"," Cirijacho","190.0393 SP","https://www.thehunter.com/#leaderboards/score/39"
"17"," Howler57","189.9999 SP","https://www.thehunter.com/#leaderboards/score/39"
"18"," Lor45","189.9606 SP","https://www.thehunter.com/#leaderboards/score/39"
"19"," ReiskaSeta_626","189.8819 SP","https://www.thehunter.com/#leaderboards/score/39"
"20"," TheForestHobo","189.8818 SP","https://www.thehunter.com/#leaderboards/score/39"
"21"," Helical_Distortion","189.8034 SP","https://www.thehunter.com/#leaderboards/score/39"
"22"," Browning04","189.8033 SP","https://www.thehunter.com/#leaderboards/score/39"
"23"," hotshot1228","189.6458 SP","https://www.thehunter.com/#leaderboards/score/39"
"24"," Lettuce_Tomato","189.6457 SP","https://www.thehunter.com/#leaderboards/score/39"
"25"," Mysen","189.4488 SP","https://www.thehunter.com/#leaderboards/score/39"
"25"," pesi","189.4488 SP","https://www.thehunter.com/#leaderboards/score/39"
"27"," symphosidon","189.4097 SP","https://www.thehunter.com/#leaderboards/score/39"
"28"," 02play","189.3702 SP","https://www.thehunter.com/#leaderboards/score/39"
"28"," bluebird123","189.3702 SP","https://www.thehunter.com/#leaderboards/score/39"
"28"," jjkk","189.3702 SP","https://www.thehunter.com/#leaderboards/score/39"
"31"," rounok07","189.3699 SP","https://www.thehunter.com/#leaderboards/score/39"
"32"," fetya74","189.3306 SP","https://www.thehunter.com/#leaderboards/score/39"
"33"," SergioRBB10","189.3304 SP","https://www.thehunter.com/#leaderboards/score/39"
"34"," DARYA2015","189.2520 SP","https://www.thehunter.com/#leaderboards/score/39"
"35"," alexmeg0007","189.2127 SP","https://www.thehunter.com/#leaderboards/score/39"
"36"," lJeanl","189.1735 SP","https://www.thehunter.com/#leaderboards/score/39"
"37"," Bobcat_Billy","189.1734 SP","https://www.thehunter.com/#leaderboards/score/39"
"38"," DipThirty1822","189.1733 SP","https://www.thehunter.com/#leaderboards/score/39"
"39"," djw07","189.1732 SP","https://www.thehunter.com/#leaderboards/score/39"
"39"," Zulgeteb","189.1732 SP","https://www.thehunter.com/#leaderboards/score/39"
"41"," Dias1","189.0946 SP","https://www.thehunter.com/#leaderboards/score/39"
"41"," wolfpack508","189.0946 SP","https://www.thehunter.com/#leaderboards/score/39"
"41"," Monster_Hunter1817","189.0946 SP","https://www.thehunter.com/#leaderboards/score/39"
"44"," Mihajlo03","189.0945 SP","https://www.thehunter.com/#leaderboards/score/39"
"45"," stiga3006","189.0943 SP","https://www.thehunter.com/#leaderboards/score/39"
"45"," papasenpai2","189.0943 SP","https://www.thehunter.com/#leaderboards/score/39"
"47"," Svarok","189.0553 SP","https://www.thehunter.com/#leaderboards/score/39"
"48"," Schlachtwolf","189.0552 SP","https://www.thehunter.com/#leaderboards/score/39"
"48"," elmiedoso31","189.0552 SP","https://www.thehunter.com/#leaderboards/score/39"
"48"," CharismaTheHunter","189.0552 SP","https://www.thehunter.com/#leaderboards/score/39"
"51"," hunterTylon","189.0551 SP","https://www.thehunter.com/#leaderboards/score/39"
"51"," KapitanOlek","189.0551 SP","https://www.thehunter.com/#leaderboards/score/39"
"51"," yanng","189.0551 SP","https://www.thehunter.com/#leaderboards/score/39"
"54"," zralocak564","189.0158 SP","https://www.thehunter.com/#leaderboards/score/39"
"55"," Grizzly23001","189.0157 SP","https://www.thehunter.com/#leaderboards/score/39"
"56"," Die55","188.9764 SP","https://www.thehunter.com/#leaderboards/score/39"
"56"," o_Skippy_o","188.9764 SP","https://www.thehunter.com/#leaderboards/score/39"
"56"," jimmythedamerjeffery","188.9764 SP","https://www.thehunter.com/#leaderboards/score/39"
"59"," Hunter_Blaze","188.9763 SP","https://www.thehunter.com/#leaderboards/score/39"
"60"," Vale95","188.9762 SP","https://www.thehunter.com/#leaderboards/score/39"
"61"," jeanmouloude","188.9378 SP","https://www.thehunter.com/#leaderboards/score/39"
"62"," NEI1GAL","188.9371 SP","https://www.thehunter.com/#leaderboards/score/39"
"63"," CH4R4D4","188.9368 SP","https://www.thehunter.com/#leaderboards/score/39"
"64"," GustavoMyth","188.8583 SP","https://www.thehunter.com/#leaderboards/score/39"
"64"," 23333666","188.8583 SP","https://www.thehunter.com/#leaderboards/score/39"
"66"," torbia","188.8582 SP","https://www.thehunter.com/#leaderboards/score/39"
"67"," mpullmis","188.8581 SP","https://www.thehunter.com/#leaderboards/score/39"
"68"," AntonHD2","188.7401 SP","https://www.thehunter.com/#leaderboards/score/39"
"69"," Elihensley","188.7007 SP","https://www.thehunter.com/#leaderboards/score/39"
"70"," Kildunne","188.6616 SP","https://www.thehunter.com/#leaderboards/score/39"
"71"," ros3ndo","188.6615 SP","https://www.thehunter.com/#leaderboards/score/39"
"71"," CIRUJANOCEREBRAL","188.6615 SP","https://www.thehunter.com/#leaderboards/score/39"
"73"," SAID20142","188.6223 SP","https://www.thehunter.com/#leaderboards/score/39"
"74"," willksonss1","188.6222 SP","https://www.thehunter.com/#leaderboards/score/39"
"75"," konavljanin","188.5828 SP","https://www.thehunter.com/#leaderboards/score/39"
"75"," TothBarnabasBalazs","188.5828 SP","https://www.thehunter.com/#leaderboards/score/39"
"77"," ehr_Oshotgunjoe","188.5827 SP","https://www.thehunter.com/#leaderboards/score/39"
"78"," Muley_","188.5826 SP","https://www.thehunter.com/#leaderboards/score/39"
"78"," ehr_Greenfinger","188.5826 SP","https://www.thehunter.com/#leaderboards/score/39"
"80"," square_shark","188.5039 SP","https://www.thehunter.com/#leaderboards/score/39"
"81"," stasko7171","188.4646 SP","https://www.thehunter.com/#leaderboards/score/39"
"82"," Vigy","188.4253 SP","https://www.thehunter.com/#leaderboards/score/39"
"82"," HighVoltage","188.4253 SP","https://www.thehunter.com/#leaderboards/score/39"
"84"," JSon24","188.4251 SP","https://www.thehunter.com/#leaderboards/score/39"
"85"," mcfarlyn","188.3863 SP","https://www.thehunter.com/#leaderboards/score/39"
"86"," NikolayNikolov","188.3857 SP","https://www.thehunter.com/#leaderboards/score/39"
"87"," Relucx","188.3465 SP","https://www.thehunter.com/#leaderboards/score/39"
"88"," slashedsmile541","188.3464 SP","https://www.thehunter.com/#leaderboards/score/39"
"88"," ERWiiN","188.3464 SP","https://www.thehunter.com/#leaderboards/score/39"
"88"," Kylermast","188.3464 SP","https://www.thehunter.com/#leaderboards/score/39"
"91"," tugarj1","188.3462 SP","https://www.thehunter.com/#leaderboards/score/39"
"92"," Venom_RK","188.3071 SP","https://www.thehunter.com/#leaderboards/score/39"
"92"," faith1982","188.3071 SP","https://www.thehunter.com/#leaderboards/score/39"
"94"," LeNgLy","188.2678 SP","https://www.thehunter.com/#leaderboards/score/39"
"94"," holdmybeer1015","188.2678 SP","https://www.thehunter.com/#leaderboards/score/39"
"96"," jonnyjabagro","188.2677 SP","https://www.thehunter.com/#leaderboards/score/39"
"97"," Tarik1","188.2283 SP","https://www.thehunter.com/#leaderboards/score/39"
"98"," Elton_BR","188.2281 SP","https://www.thehunter.com/#leaderboards/score/39"
"99"," WellDoneCharlie","188.1894 SP","https://www.thehunter.com/#leaderboards/score/39"
"100"," LibertineBear","188.1892 SP","https://www.thehunter.com/#leaderboards/score/39"
"1"," StevenReenela","27.5040 SP","https://www.thehunter.com/#leaderboards/score/37"
"2"," Andhii","27.4650 SP","https://www.thehunter.com/#leaderboards/score/37"
"3"," XxHunterxX2","27.4358 SP","https://www.thehunter.com/#leaderboards/score/37"
"4"," bonzo1302","27.4288 SP","https://www.thehunter.com/#leaderboards/score/37"
"5"," Gorka","27.4272 SP","https://www.thehunter.com/#leaderboards/score/37"
"6"," VVV777","27.4012 SP","https://www.thehunter.com/#leaderboards/score/37"
"7"," kartal66","27.3973 SP","https://www.thehunter.com/#leaderboards/score/37"
"8"," Russohomer64","27.3768 SP","https://www.thehunter.com/#leaderboards/score/37"
"9"," OnlyTz","27.3571 SP","https://www.thehunter.com/#leaderboards/score/37"
"10"," Daniel_Sun_86","27.3488 SP","https://www.thehunter.com/#leaderboards/score/37"
"11"," Magoo25","27.3480 SP","https://www.thehunter.com/#leaderboards/score/37"
"12"," RIPeace","27.3425 SP","https://www.thehunter.com/#leaderboards/score/37"
"13"," tanner54","27.3288 SP","https://www.thehunter.com/#leaderboards/score/37"
"14"," Troiy","27.3232 SP","https://www.thehunter.com/#leaderboards/score/37"
"15"," PNWCollin","27.3111 SP","https://www.thehunter.com/#leaderboards/score/37"
"16"," Sava_Dragon","27.3079 SP","https://www.thehunter.com/#leaderboards/score/37"
"17"," Luongo64","27.2822 SP","https://www.thehunter.com/#leaderboards/score/37"
"18"," BPGas_Station_06","27.2634 SP","https://www.thehunter.com/#leaderboards/score/37"
"19"," CellShot","27.2603 SP","https://www.thehunter.com/#leaderboards/score/37"
"20"," Traditional_night_852","27.2378 SP","https://www.thehunter.com/#leaderboards/score/37"
"21"," Slagroompotje","27.2083 SP","https://www.thehunter.com/#leaderboards/score/37"
"22"," 420Explicit420","27.1992 SP","https://www.thehunter.com/#leaderboards/score/37"
"23"," bcbdrums","27.1910 SP","https://www.thehunter.com/#leaderboards/score/37"
"24"," Komtivu","27.1866 SP","https://www.thehunter.com/#leaderboards/score/37"
"25"," matroska","27.1862 SP","https://www.thehunter.com/#leaderboards/score/37"
"26"," AliBird","27.1716 SP","https://www.thehunter.com/#leaderboards/score/37"
"27"," Retter","27.1575 SP","https://www.thehunter.com/#leaderboards/score/37"
"28"," Elton_BR","27.1315 SP","https://www.thehunter.com/#leaderboards/score/37"
"29"," Tarik1","27.1122 SP","https://www.thehunter.com/#leaderboards/score/37"
"30"," Nockedup","27.0977 SP","https://www.thehunter.com/#leaderboards/score/37"
"31"," H8nn8S","27.0847 SP","https://www.thehunter.com/#leaderboards/score/37"
"32"," Nontypical36","27.0689 SP","https://www.thehunter.com/#leaderboards/score/37"
"33"," Oleg2809","27.0685 SP","https://www.thehunter.com/#leaderboards/score/37"
"34"," RAHaugh","27.0571 SP","https://www.thehunter.com/#leaderboards/score/37"
"35"," Gyd1","27.0528 SP","https://www.thehunter.com/#leaderboards/score/37"
"36"," Saana","27.0520 SP","https://www.thehunter.com/#leaderboards/score/37"
"37"," 1AlbatroS1","27.0500 SP","https://www.thehunter.com/#leaderboards/score/37"
"38"," dave999","27.0386 SP","https://www.thehunter.com/#leaderboards/score/37"
"39"," marcelojc","27.0355 SP","https://www.thehunter.com/#leaderboards/score/37"
"40"," LueHawk","27.0327 SP","https://www.thehunter.com/#leaderboards/score/37"
"41"," HankBow","27.0279 SP","https://www.thehunter.com/#leaderboards/score/37"
"42"," hunter555788","27.0268 SP","https://www.thehunter.com/#leaderboards/score/37"
"43"," OriginalSapian","27.0224 SP","https://www.thehunter.com/#leaderboards/score/37"
"44"," Friedhelm","27.0110 SP","https://www.thehunter.com/#leaderboards/score/37"
"45"," chuck121","27.0071 SP","https://www.thehunter.com/#leaderboards/score/37"
"46"," Wyattpow","27.0012 SP","https://www.thehunter.com/#leaderboards/score/37"
"47"," willksonss1","26.9960 SP","https://www.thehunter.com/#leaderboards/score/37"
"48"," wellison","26.9787 SP","https://www.thehunter.com/#leaderboards/score/37"
"49"," HEBK","26.9744 SP","https://www.thehunter.com/#leaderboards/score/37"
"50"," XxRoBy46xX","26.9689 SP","https://www.thehunter.com/#leaderboards/score/37"
"51"," Filo9111","26.9496 SP","https://www.thehunter.com/#leaderboards/score/37"
"52"," bouziadi","26.9468 SP","https://www.thehunter.com/#leaderboards/score/37"
"53"," I_love_you_too","26.9268 SP","https://www.thehunter.com/#leaderboards/score/37"
"54"," Vespat","26.9217 SP","https://www.thehunter.com/#leaderboards/score/37"
"55"," yusmart23","26.9205 SP","https://www.thehunter.com/#leaderboards/score/37"
"56"," GreatLUFTikus","26.9078 SP","https://www.thehunter.com/#leaderboards/score/37"
"57"," kacilia_B","26.8851 SP","https://www.thehunter.com/#leaderboards/score/37"
"58"," NikolayNikolov","26.8842 SP","https://www.thehunter.com/#leaderboards/score/37"
"59"," WoodsStalker","26.8752 SP","https://www.thehunter.com/#leaderboards/score/37"
"60"," TrackerPaul","26.8733 SP","https://www.thehunter.com/#leaderboards/score/37"
"61"," Trusty_Dart","26.8705 SP","https://www.thehunter.com/#leaderboards/score/37"
"62"," Hornet_17","26.8701 SP","https://www.thehunter.com/#leaderboards/score/37"
"63"," Moskal61","26.8658 SP","https://www.thehunter.com/#leaderboards/score/37"
"64"," Anakhazel","26.8598 SP","https://www.thehunter.com/#leaderboards/score/37"
"65"," soosrry","26.8559 SP","https://www.thehunter.com/#leaderboards/score/37"
"66"," mister_valli_66","26.8543 SP","https://www.thehunter.com/#leaderboards/score/37"
"67"," Chaki1","26.8460 SP","https://www.thehunter.com/#leaderboards/score/37"
"68"," DipThirty1822","26.8401 SP","https://www.thehunter.com/#leaderboards/score/37"
"69"," hbshannonw","26.8346 SP","https://www.thehunter.com/#leaderboards/score/37"
"70"," Xman4444","26.8338 SP","https://www.thehunter.com/#leaderboards/score/37"
"71"," Locutus_77","26.8248 SP","https://www.thehunter.com/#leaderboards/score/37"
"71"," anpanman","26.8248 SP","https://www.thehunter.com/#leaderboards/score/37"
